pedido_id,fecha,cliente_id,producto_id,nombre_producto,categoria,unidades,precio_unitario,importe_total
P8300,2021-02-01,C176,F007,Metformina,antidiabético,73,0.18,13.14
P8301,2023-08-03,C122,F003,Ventolin,broncodilatador,13,4.75,61.75
P8302,2021-11-02,C182,F001,Insulina Lantus,hormona,47,22.0,1034.0
P8303,2024-03-21,C112,F003,Ventolin,broncodilatador,30,4.75,142.5
P8304,2024-05-24,C077,F005,Paracetamol,analgésico,4,0.15,0.6
P8305,2023-10-19,C050,F002,Amoxicilina,antibiótico,59,0.3,17.7
P8306,2021-08-11,C164,F001,Insulina Lantus,hormona,95,22.0,2090.0
P8307,2021-07-30,C033,F006,Augmentine,antibiótico,107,0.45,48.15
P8308,2022-11-21,C009,F007,Metformina,antidiabético,40,0.18,7.2
P8309,2022-02-25,C069,F004,Remdesivir,antiviral,127,400.0,50800.0
P8310,2022-03-14,C074,F002,Amoxicilina,antibiótico,73,0.3,21.9
P8311,2022-11-13,C103,F001,Insulina Lantus,hormona,83,22.0,1826.0
P8312,2024-07-29,C137,F007,Metformina,antidiabético,19,0.18,3.42
P8313,2022-12-08,C004,F002,Amoxicilina,antibiótico,52,0.3,15.6
P8314,2023-06-23,C111,F003,Ventolin,broncodilatador,73,4.75,346.75
P8315,2022-08-20,C141,F003,Ventolin,broncodilatador,70,4.75,332.5
P8316,2023-03-01,C077,F001,Insulina Lantus,hormona,13,22.0,286.0
P8317,2023-10-27,C085,F001,Insulina Lantus,hormona,88,22.0,1936.0
P8318,2022-11-15,C048,F005,Paracetamol,analgésico,92,0.15,13.8
P8319,2023-10-13,C089,F004,Remdesivir,antiviral,56,400.0,22400.0
P8320,2023-06-28,C195,F004,Remdesivir,antiviral,42,400.0,16800.0
P8321,2021-09-08,C151,F005,Paracetamol,analgésico,80,0.15,12.0
P8322,2022-10-11,C023,F005,Paracetamol,analgésico,56,0.15,8.4
P8323,2022-09-06,C196,F003,Ventolin,broncodilatador,38,4.75,180.5
P8324,2022-03-01,C050,F006,Augmentine,antibiótico,51,0.45,22.95
P8325,2021-01-04,C051,F001,Insulina Lantus,hormona,15,22.0,330.0
P8326,2022-11-21,C199,F002,Amoxicilina,antibiótico,49,0.3,14.7
P8327,2022-09-04,C178,F001,Insulina Lantus,hormona,30,22.0,660.0
P8328,2022-09-13,C008,F002,Amoxicilina,antibiótico,53,0.3,15.9
P8329,2021-10-02,C083,F002,Amoxicilina,antibiótico,50,0.3,15.0
P8330,2024-01-30,C169,F004,Remdesivir,antiviral,13,400.0,5200.0
P8331,2022-04-08,C001,F002,Amoxicilina,antibiótico,88,0.3,26.4
P8332,2023-08-03,C176,F001,Insulina Lantus,hormona,70,22.0,1540.0
P8333,2023-11-10,C106,F007,Metformina,antidiabético,57,0.18,10.26
P8334,2022-10-24,C096,F004,Remdesivir,antiviral,18,400.0,7200.0
P8335,2023-07-19,C041,F007,Metformina,antidiabético,15,0.18,2.7
P8336,2021-09-09,C096,F004,Remdesivir,antiviral,1,400.0,400.0
P8337,2021-10-10,C060,F007,Metformina,antidiabético,75,0.18,13.5
P8338,2022-01-24,C068,F002,Amoxicilina,antibiótico,91,0.3,27.3
P8339,2022-12-15,C077,F005,Paracetamol,analgésico,17,0.15,2.55
P8340,2024-12-10,C197,F004,Remdesivir,antiviral,39,400.0,15600.0
P8341,2021-09-24,C064,F002,Amoxicilina,antibiótico,71,0.3,21.3
P8342,2023-02-14,C046,F004,Remdesivir,antiviral,34,400.0,13600.0
P8343,2021-08-10,C031,F002,Amoxicilina,antibiótico,1,0.3,0.3
P8344,2024-04-01,C072,F002,Amoxicilina,antibiótico,80,0.3,24.0
P8345,2023-04-20,C048,F006,Augmentine,antibiótico,93,0.45,41.85
P8346,2023-08-18,C014,F002,Amoxicilina,antibiótico,6,0.3,1.8
P8347,2023-04-28,C174,F006,Augmentine,antibiótico,61,0.45,27.45
P8348,2021-08-11,C194,F003,Ventolin,broncodilatador,52,4.75,247.0
P8349,2021-12-05,C020,F002,Amoxicilina,antibiótico,97,0.3,29.1
P8350,2022-05-28,C106,F001,Insulina Lantus,hormona,57,22.0,1254.0
P8351,2024-04-11,C156,F002,Amoxicilina,antibiótico,21,0.3,6.3
P8352,2021-11-15,C151,F003,Ventolin,broncodilatador,64,4.75,304.0
P8353,2023-01-23,C111,F001,Insulina Lantus,hormona,71,22.0,1562.0
P8354,2022-03-11,C174,F006,Augmentine,antibiótico,68,0.45,30.6
P8355,2024-04-29,C039,F002,Amoxicilina,antibiótico,90,0.3,27.0
P8356,2023-02-09,C120,F006,Augmentine,antibiótico,53,0.45,23.85
P8357,2022-08-24,C166,F005,Paracetamol,analgésico,91,0.15,13.65
P8358,2022-02-19,C011,F002,Amoxicilina,antibiótico,100,0.3,30.0
P8359,2024-12-31,C142,F004,Remdesivir,antiviral,14,400.0,5600.0
P8360,2022-11-17,C072,F002,Amoxicilina,antibiótico,99,0.3,29.7
P8361,2021-06-04,C098,F002,Amoxicilina,antibiótico,37,0.3,11.1
P8362,2021-11-07,C181,F003,Ventolin,broncodilatador,1,4.75,4.75
P8363,2023-12-12,C057,F007,Metformina,antidiabético,44,0.18,7.92
P8364,2022-09-03,C011,F005,Paracetamol,analgésico,89,0.15,13.35
P8365,2024-11-12,C035,F005,Paracetamol,analgésico,41,0.15,6.15
P8366,2023-04-24,C024,F006,Augmentine,antibiótico,32,0.45,14.4
P8367,2024-04-25,C084,F006,Augmentine,antibiótico,55,0.45,24.75
P8368,2022-11-26,C075,F005,Paracetamol,analgésico,63,0.15,9.45
P8369,2021-10-18,C003,F002,Amoxicilina,antibiótico,71,0.3,21.3
P8370,2023-10-04,C181,F004,Remdesivir,antiviral,1,400.0,400.0
P8371,2021-09-29,C092,F001,Insulina Lantus,hormona,13,22.0,286.0
P8372,2021-11-03,C184,F006,Augmentine,antibiótico,22,0.45,9.9
P8373,2023-04-22,C100,F003,Ventolin,broncodilatador,103,4.75,489.25
P8374,2024-03-26,C156,F004,Remdesivir,antiviral,13,400.0,5200.0
P8375,2023-12-25,C105,F006,Augmentine,antibiótico,52,0.45,23.4
P8376,2023-01-22,C191,F004,Remdesivir,antiviral,139,400.0,55600.0
P8377,2023-02-04,C200,F006,Augmentine,antibiótico,3,0.45,1.35
P8378,2024-12-27,C015,F003,Ventolin,broncodilatador,41,4.75,194.75
P8379,2024-07-20,C050,F007,Metformina,antidiabético,38,0.18,6.84
P8380,2023-07-22,C076,F006,Augmentine,antibiótico,116,0.45,52.2
P8381,2022-09-10,C053,F003,Ventolin,broncodilatador,24,4.75,114.0
P8382,2024-06-24,C144,F004,Remdesivir,antiviral,66,400.0,26400.0
P8383,2022-12-23,C087,F005,Paracetamol,analgésico,54,0.15,8.1
P8384,2021-07-22,C032,F002,Amoxicilina,antibiótico,96,0.3,28.8
P8385,2024-12-24,C156,F005,Paracetamol,analgésico,31,0.15,4.65
P8386,2023-12-28,C013,F007,Metformina,antidiabético,45,0.18,8.1
P8387,2021-10-27,C006,F003,Ventolin,broncodilatador,33,4.75,156.75
P8388,2022-12-21,C181,F005,Paracetamol,analgésico,9,0.15,1.35
P8389,2021-02-21,C199,F006,Augmentine,antibiótico,40,0.45,18.0
P8390,2022-10-14,C087,F007,Metformina,antidiabético,15,0.18,2.7
P8391,2021-04-23,C070,F005,Paracetamol,analgésico,82,0.15,12.3
P8392,2023-05-27,C140,F006,Augmentine,antibiótico,24,0.45,10.8
P8393,2024-01-14,C199,F002,Amoxicilina,antibiótico,39,0.3,11.7
P8394,2022-12-06,C074,F006,Augmentine,antibiótico,64,0.45,28.8
P8395,2024-07-24,C086,F002,Amoxicilina,antibiótico,39,0.3,11.7
P8396,2022-10-11,C025,F004,Remdesivir,antiviral,36,400.0,14400.0
P8397,2021-12-07,C191,F003,Ventolin,broncodilatador,74,4.75,351.5
P8398,2024-01-04,C091,F002,Amoxicilina,antibiótico,8,0.3,2.4
P8399,2022-05-10,C131,F002,Amoxicilina,antibiótico,12,0.3,3.6
P8400,2022-04-17,C166,F002,Amoxicilina,antibiótico,72,0.3,21.6
P8401,2023-12-08,C010,F006,Augmentine,antibiótico,87,0.45,39.15
P8402,2023-09-21,C088,F005,Paracetamol,analgésico,72,0.15,10.8
P8403,2024-06-30,C182,F001,Insulina Lantus,hormona,23,22.0,506.0
P8404,2021-06-22,C139,F004,Remdesivir,antiviral,69,400.0,27600.0
P8405,2023-09-04,C049,F003,Ventolin,broncodilatador,57,4.75,270.75
P8406,2023-01-12,C041,F001,Insulina Lantus,hormona,19,22.0,418.0
P8407,2024-02-24,C040,F005,Paracetamol,analgésico,105,0.15,15.75
P8408,2023-09-01,C036,F007,Metformina,antidiabético,72,0.18,12.96
P8409,2021-11-18,C098,F004,Remdesivir,antiviral,36,400.0,14400.0
P8410,2021-02-16,C079,F003,Ventolin,broncodilatador,95,4.75,451.25
P8411,2021-08-07,C038,F006,Augmentine,antibiótico,106,0.45,47.7
P8412,2022-08-15,C182,F004,Remdesivir,antiviral,46,400.0,18400.0
P8413,2022-01-08,C133,F002,Amoxicilina,antibiótico,61,0.3,18.3
P8414,2023-02-16,C139,F006,Augmentine,antibiótico,103,0.45,46.35
P8415,2023-06-03,C170,F004,Remdesivir,antiviral,1,400.0,400.0
P8416,2021-11-26,C005,F001,Insulina Lantus,hormona,91,22.0,2002.0
P8417,2023-10-25,C046,F001,Insulina Lantus,hormona,19,22.0,418.0
P8418,2022-06-27,C017,F007,Metformina,antidiabético,79,0.18,14.22
P8419,2024-09-12,C009,F007,Metformina,antidiabético,49,0.18,8.82
P8420,2021-06-16,C043,F006,Augmentine,antibiótico,33,0.45,14.85
P8421,2023-10-14,C006,F007,Metformina,antidiabético,21,0.18,3.78
P8422,2024-01-26,C171,F004,Remdesivir,antiviral,50,400.0,20000.0
P8423,2024-05-29,C006,F001,Insulina Lantus,hormona,29,22.0,638.0
P8424,2021-07-29,C127,F007,Metformina,antidiabético,74,0.18,13.32
P8425,2022-02-24,C021,F002,Amoxicilina,antibiótico,36,0.3,10.8
P8426,2021-09-20,C123,F002,Amoxicilina,antibiótico,1,0.3,0.3
P8427,2024-04-02,C141,F002,Amoxicilina,antibiótico,106,0.3,31.8
P8428,2021-09-26,C137,F006,Augmentine,antibiótico,17,0.45,7.65
P8429,2022-04-19,C030,F003,Ventolin,broncodilatador,66,4.75,313.5
P8430,2022-12-18,C086,F003,Ventolin,broncodilatador,33,4.75,156.75
P8431,2021-05-28,C192,F001,Insulina Lantus,hormona,98,22.0,2156.0
P8432,2021-04-02,C153,F001,Insulina Lantus,hormona,66,22.0,1452.0
P8433,2024-07-18,C177,F007,Metformina,antidiabético,68,0.18,12.24
P8434,2021-05-10,C044,F006,Augmentine,antibiótico,54,0.45,24.3
P8435,2024-07-07,C082,F001,Insulina Lantus,hormona,20,22.0,440.0
P8436,2022-12-27,C159,F007,Metformina,antidiabético,67,0.18,12.06
P8437,2023-06-04,C143,F002,Amoxicilina,antibiótico,67,0.3,20.1
P8438,2023-08-05,C041,F003,Ventolin,broncodilatador,17,4.75,80.75
P8439,2024-01-01,C115,F001,Insulina Lantus,hormona,46,22.0,1012.0
P8440,2021-03-12,C037,F005,Paracetamol,analgésico,39,0.15,5.85
P8441,2024-07-02,C175,F003,Ventolin,broncodilatador,92,4.75,437.0
P8442,2022-04-26,C024,F001,Insulina Lantus,hormona,43,22.0,946.0
P8443,2024-11-19,C093,F006,Augmentine,antibiótico,41,0.45,18.45
P8444,2023-10-15,C057,F006,Augmentine,antibiótico,43,0.45,19.35
P8445,2021-09-30,C184,F005,Paracetamol,analgésico,21,0.15,3.15
P8446,2022-06-28,C023,F005,Paracetamol,analgésico,73,0.15,10.95
P8447,2024-08-28,C095,F004,Remdesivir,antiviral,43,400.0,17200.0
P8448,2024-12-15,C190,F003,Ventolin,broncodilatador,4,4.75,19.0
P8449,2021-02-07,C198,F004,Remdesivir,antiviral,113,400.0,45200.0
P8450,2021-04-17,C154,F001,Insulina Lantus,hormona,73,22.0,1606.0
P8451,2021-12-28,C032,F007,Metformina,antidiabético,80,0.18,14.4
P8452,2023-06-13,C016,F002,Amoxicilina,antibiótico,44,0.3,13.2
P8453,2022-12-09,C162,F006,Augmentine,antibiótico,21,0.45,9.45
P8454,2023-01-10,C193,F002,Amoxicilina,antibiótico,87,0.3,26.1
P8455,2021-12-28,C073,F003,Ventolin,broncodilatador,79,4.75,375.25
P8456,2021-08-12,C135,F005,Paracetamol,analgésico,91,0.15,13.65
P8457,2023-04-01,C146,F002,Amoxicilina,antibiótico,89,0.3,26.7
P8458,2022-08-08,C148,F006,Augmentine,antibiótico,6,0.45,2.7
P8459,2024-09-02,C033,F004,Remdesivir,antiviral,90,400.0,36000.0
P8460,2024-09-19,C077,F005,Paracetamol,analgésico,12,0.15,1.8
P8461,2023-11-13,C158,F007,Metformina,antidiabético,65,0.18,11.7
P8462,2024-03-17,C095,F007,Metformina,antidiabético,54,0.18,9.72
P8463,2021-07-26,C171,F001,Insulina Lantus,hormona,44,22.0,968.0
P8464,2022-11-14,C117,F003,Ventolin,broncodilatador,40,4.75,190.0
P8465,2022-10-01,C071,F005,Paracetamol,analgésico,13,0.15,1.95
P8466,2024-09-08,C129,F006,Augmentine,antibiótico,31,0.45,13.95
P8467,2024-09-08,C089,F003,Ventolin,broncodilatador,71,4.75,337.25
P8468,2024-02-27,C101,F007,Metformina,antidiabético,44,0.18,7.92
P8469,2022-05-08,C146,F006,Augmentine,antibiótico,89,0.45,40.05
P8470,2021-03-04,C136,F004,Remdesivir,antiviral,8,400.0,3200.0
P8471,2023-09-19,C015,F005,Paracetamol,analgésico,30,0.15,4.5
P8472,2021-10-12,C123,F004,Remdesivir,antiviral,11,400.0,4400.0
P8473,2022-10-30,C129,F003,Ventolin,broncodilatador,24,4.75,114.0
P8474,2024-05-14,C084,F006,Augmentine,antibiótico,36,0.45,16.2
P8475,2023-12-28,C187,F005,Paracetamol,analgésico,144,0.15,21.6
P8476,2024-08-26,C083,F001,Insulina Lantus,hormona,77,22.0,1694.0
P8477,2022-08-16,C118,F003,Ventolin,broncodilatador,1,4.75,4.75
P8478,2021-01-12,C120,F006,Augmentine,antibiótico,50,0.45,22.5
P8479,2023-06-16,C158,F001,Insulina Lantus,hormona,64,22.0,1408.0
P8480,2021-07-09,C167,F004,Remdesivir,antiviral,16,400.0,6400.0
P8481,2021-01-18,C185,F005,Paracetamol,analgésico,156,0.15,23.4
P8482,2023-02-26,C155,F001,Insulina Lantus,hormona,76,22.0,1672.0
P8483,2021-05-10,C111,F003,Ventolin,broncodilatador,115,4.75,546.25
P8484,2022-08-18,C073,F003,Ventolin,broncodilatador,71,4.75,337.25
P8485,2023-02-16,C085,F002,Amoxicilina,antibiótico,64,0.3,19.2
P8486,2021-07-17,C066,F002,Amoxicilina,antibiótico,77,0.3,23.1
P8487,2023-01-27,C123,F003,Ventolin,broncodilatador,1,4.75,4.75
P8488,2021-08-22,C094,F005,Paracetamol,analgésico,76,0.15,11.4
P8489,2024-04-18,C100,F005,Paracetamol,analgésico,63,0.15,9.45
P8490,2022-02-06,C111,F003,Ventolin,broncodilatador,77,4.75,365.75
P8491,2023-03-21,C075,F007,Metformina,antidiabético,26,0.18,4.68
P8492,2022-02-19,C093,F006,Augmentine,antibiótico,38,0.45,17.1
P8493,2023-08-30,C091,F003,Ventolin,broncodilatador,10,4.75,47.5
P8494,2024-02-14,C090,F003,Ventolin,broncodilatador,12,4.75,57.0
P8495,2022-02-21,C048,F002,Amoxicilina,antibiótico,68,0.3,20.4
P8496,2023-08-26,C104,F007,Metformina,antidiabético,1,0.18,0.18
P8497,2022-09-03,C024,F001,Insulina Lantus,hormona,47,22.0,1034.0
P8498,2023-10-10,C077,F003,Ventolin,broncodilatador,20,4.75,95.0
P8499,2021-10-12,C189,F003,Ventolin,broncodilatador,84,4.75,399.0
P8500,2023-12-05,C175,F006,Augmentine,antibiótico,92,0.45,41.4
P8501,2023-12-14,C005,F006,Augmentine,antibiótico,85,0.45,38.25
P8502,2021-02-15,C054,F004,Remdesivir,antiviral,123,400.0,49200.0
P8503,2024-02-02,C084,F002,Amoxicilina,antibiótico,45,0.3,13.5
P8504,2024-06-20,C161,F007,Metformina,antidiabético,86,0.18,15.48
P8505,2021-08-03,C008,F001,Insulina Lantus,hormona,58,22.0,1276.0
P8506,2024-10-21,C111,F002,Amoxicilina,antibiótico,73,0.3,21.9
P8507,2023-11-09,C147,F003,Ventolin,broncodilatador,90,4.75,427.5
P8508,2022-03-04,C054,F007,Metformina,antidiabético,86,0.18,15.48
P8509,2022-06-17,C028,F005,Paracetamol,analgésico,6,0.15,0.9
P8510,2023-05-31,C126,F006,Augmentine,antibiótico,63,0.45,28.35
P8511,2024-05-04,C011,F001,Insulina Lantus,hormona,81,22.0,1782.0
P8512,2021-07-14,C026,F004,Remdesivir,antiviral,72,400.0,28800.0
P8513,2024-05-27,C170,F002,Amoxicilina,antibiótico,25,0.3,7.5
P8514,2023-10-08,C179,F006,Augmentine,antibiótico,1,0.45,0.45
P8515,2021-08-30,C068,F002,Amoxicilina,antibiótico,133,0.3,39.9
P8516,2022-08-19,C036,F006,Augmentine,antibiótico,108,0.45,48.6
P8517,2024-02-01,C136,F003,Ventolin,broncodilatador,21,4.75,99.75
P8518,2024-09-22,C095,F007,Metformina,antidiabético,62,0.18,11.16
P8519,2023-11-23,C132,F004,Remdesivir,antiviral,33,400.0,13200.0
P8520,2023-01-31,C014,F006,Augmentine,antibiótico,33,0.45,14.85
P8521,2024-12-07,C145,F007,Metformina,antidiabético,29,0.18,5.22
P8522,2024-01-14,C096,F005,Paracetamol,analgésico,1,0.15,0.15
P8523,2021-01-24,C117,F006,Augmentine,antibiótico,50,0.45,22.5
P8524,2022-05-07,C098,F004,Remdesivir,antiviral,8,400.0,3200.0
P8525,2023-03-10,C128,F001,Insulina Lantus,hormona,80,22.0,1760.0
P8526,2024-09-24,C013,F004,Remdesivir,antiviral,38,400.0,15200.0
P8527,2023-02-02,C001,F004,Remdesivir,antiviral,143,400.0,57200.0
P8528,2024-04-09,C158,F006,Augmentine,antibiótico,47,0.45,21.15
P8529,2021-11-23,C101,F001,Insulina Lantus,hormona,39,22.0,858.0
P8530,2022-03-22,C103,F003,Ventolin,broncodilatador,126,4.75,598.5
P8531,2021-08-20,C057,F001,Insulina Lantus,hormona,57,22.0,1254.0
P8532,2022-02-07,C085,F001,Insulina Lantus,hormona,81,22.0,1782.0
P8533,2021-05-25,C046,F005,Paracetamol,analgésico,25,0.15,3.75
P8534,2022-04-17,C187,F003,Ventolin,broncodilatador,149,4.75,707.75
P8535,2024-01-19,C116,F002,Amoxicilina,antibiótico,23,0.3,6.9
P8536,2023-06-17,C110,F007,Metformina,antidiabético,62,0.18,11.16
P8537,2024-06-28,C004,F007,Metformina,antidiabético,31,0.18,5.58
P8538,2022-11-24,C170,F002,Amoxicilina,antibiótico,11,0.3,3.3
P8539,2021-06-02,C182,F002,Amoxicilina,antibiótico,53,0.3,15.9
P8540,2022-07-06,C086,F004,Remdesivir,antiviral,24,400.0,9600.0
P8541,2022-06-11,C050,F001,Insulina Lantus,hormona,55,22.0,1210.0
P8542,2021-02-02,C011,F004,Remdesivir,antiviral,119,400.0,47600.0
P8543,2021-08-05,C080,F007,Metformina,antidiabético,76,0.18,13.68
P8544,2021-08-10,C114,F006,Augmentine,antibiótico,78,0.45,35.1
P8545,2022-11-14,C200,F002,Amoxicilina,antibiótico,23,0.3,6.9
P8546,2024-02-25,C139,F004,Remdesivir,antiviral,123,400.0,49200.0
P8547,2023-04-03,C128,F005,Paracetamol,analgésico,62,0.15,9.3
P8548,2021-06-14,C020,F003,Ventolin,broncodilatador,87,4.75,413.25
P8549,2021-06-23,C033,F005,Paracetamol,analgésico,95,0.15,14.25
P8550,2021-08-14,C059,F005,Paracetamol,analgésico,80,0.15,12.0
P8551,2022-12-24,C017,F003,Ventolin,broncodilatador,80,4.75,380.0
P8552,2024-12-26,C185,F001,Insulina Lantus,hormona,120,22.0,2640.0
P8553,2022-03-16,C141,F003,Ventolin,broncodilatador,127,4.75,603.25
P8554,2021-02-24,C194,F006,Augmentine,antibiótico,40,0.45,18.0
P8555,2021-10-01,C128,F003,Ventolin,broncodilatador,85,4.75,403.75
P8556,2024-01-16,C138,F006,Augmentine,antibiótico,46,0.45,20.7
P8557,2023-08-18,C154,F001,Insulina Lantus,hormona,53,22.0,1166.0
P8558,2021-04-12,C089,F003,Ventolin,broncodilatador,123,4.75,584.25
P8559,2022-11-03,C194,F002,Amoxicilina,antibiótico,41,0.3,12.3
P8560,2024-09-01,C090,F002,Amoxicilina,antibiótico,11,0.3,3.3
P8561,2021-08-30,C011,F007,Metformina,antidiabético,85,0.18,15.3
P8562,2023-03-15,C184,F006,Augmentine,antibiótico,22,0.45,9.9
P8563,2021-06-18,C116,F002,Amoxicilina,antibiótico,13,0.3,3.9
P8564,2022-11-04,C141,F006,Augmentine,antibiótico,95,0.45,42.75
P8565,2023-10-19,C040,F002,Amoxicilina,antibiótico,70,0.3,21.0
P8566,2022-10-03,C116,F003,Ventolin,broncodilatador,11,4.75,52.25
P8567,2021-09-17,C084,F003,Ventolin,broncodilatador,43,4.75,204.25
P8568,2021-08-17,C143,F006,Augmentine,antibiótico,73,0.45,32.85
P8569,2022-08-17,C003,F003,Ventolin,broncodilatador,78,4.75,370.5
P8570,2022-01-07,C050,F006,Augmentine,antibiótico,57,0.45,25.65
P8571,2022-11-28,C165,F003,Ventolin,broncodilatador,82,4.75,389.5
P8572,2022-04-05,C080,F006,Augmentine,antibiótico,92,0.45,41.4
P8573,2022-04-01,C067,F006,Augmentine,antibiótico,80,0.45,36.0
P8574,2024-12-05,C176,F001,Insulina Lantus,hormona,80,22.0,1760.0
P8575,2023-02-26,C006,F006,Augmentine,antibiótico,42,0.45,18.9
P8576,2022-11-23,C164,F007,Metformina,antidiabético,105,0.18,18.9
P8577,2021-05-03,C135,F002,Amoxicilina,antibiótico,81,0.3,24.3
P8578,2024-12-02,C079,F006,Augmentine,antibiótico,94,0.45,42.3
P8579,2022-08-17,C177,F001,Insulina Lantus,hormona,70,22.0,1540.0
P8580,2022-06-10,C053,F004,Remdesivir,antiviral,19,400.0,7600.0
P8581,2023-05-27,C095,F006,Augmentine,antibiótico,47,0.45,21.15
P8582,2022-12-04,C143,F003,Ventolin,broncodilatador,66,4.75,313.5
P8583,2021-07-08,C187,F006,Augmentine,antibiótico,121,0.45,54.45
P8584,2024-01-18,C055,F002,Amoxicilina,antibiótico,21,0.3,6.3
P8585,2023-10-03,C030,F005,Paracetamol,analgésico,53,0.15,7.95
P8586,2023-03-03,C063,F005,Paracetamol,analgésico,17,0.15,2.55
P8587,2022-12-09,C042,F003,Ventolin,broncodilatador,96,4.75,456.0
P8588,2021-11-19,C089,F007,Metformina,antidiabético,52,0.18,9.36
P8589,2021-01-27,C136,F007,Metformina,antidiabético,1,0.18,0.18
P8590,2023-09-17,C005,F001,Insulina Lantus,hormona,85,22.0,1870.0
P8591,2024-12-05,C133,F002,Amoxicilina,antibiótico,56,0.3,16.8
P8592,2023-03-05,C106,F002,Amoxicilina,antibiótico,53,0.3,15.9
P8593,2023-11-16,C192,F002,Amoxicilina,antibiótico,87,0.3,26.1
P8594,2023-08-14,C162,F007,Metformina,antidiabético,13,0.18,2.34
P8595,2024-04-25,C114,F007,Metformina,antidiabético,69,0.18,12.42
P8596,2022-04-07,C092,F001,Insulina Lantus,hormona,15,22.0,330.0
P8597,2022-03-09,C160,F006,Augmentine,antibiótico,69,0.45,31.05
P8598,2022-01-17,C035,F007,Metformina,antidiabético,48,0.18,8.64
P8599,2023-01-14,C181,F001,Insulina Lantus,hormona,9,22.0,198.0
P8600,2024-11-02,C149,F007,Metformina,antidiabético,61,0.18,10.98
P8601,2022-10-18,C031,F005,Paracetamol,analgésico,13,0.15,1.95
P8602,2021-05-04,C086,F003,Ventolin,broncodilatador,68,4.75,323.0
P8603,2022-09-12,C168,F002,Amoxicilina,antibiótico,100,0.3,30.0
P8604,2021-11-21,C068,F002,Amoxicilina,antibiótico,82,0.3,24.6
P8605,2021-10-21,C050,F001,Insulina Lantus,hormona,50,22.0,1100.0
P8606,2021-08-20,C057,F004,Remdesivir,antiviral,45,400.0,18000.0
P8607,2022-10-21,C161,F006,Augmentine,antibiótico,74,0.45,33.3
P8608,2022-02-18,C197,F001,Insulina Lantus,hormona,41,22.0,902.0
P8609,2023-04-22,C183,F005,Paracetamol,analgésico,49,0.15,7.35
P8610,2022-04-15,C116,F005,Paracetamol,analgésico,23,0.15,3.45
P8611,2022-04-05,C019,F003,Ventolin,broncodilatador,38,4.75,180.5
P8612,2021-05-13,C171,F001,Insulina Lantus,hormona,49,22.0,1078.0
P8613,2021-11-01,C200,F001,Insulina Lantus,hormona,13,22.0,286.0
P8614,2024-02-10,C083,F001,Insulina Lantus,hormona,45,22.0,990.0
P8615,2021-08-19,C192,F004,Remdesivir,antiviral,87,400.0,34800.0
P8616,2022-04-29,C053,F004,Remdesivir,antiviral,11,400.0,4400.0
P8617,2021-09-08,C089,F006,Augmentine,antibiótico,57,0.45,25.65
P8618,2024-11-06,C113,F002,Amoxicilina,antibiótico,74,0.3,22.2
P8619,2024-02-25,C135,F005,Paracetamol,analgésico,129,0.15,19.35
P8620,2024-09-23,C100,F007,Metformina,antidiabético,79,0.18,14.22
P8621,2023-09-11,C117,F006,Augmentine,antibiótico,51,0.45,22.95
P8622,2021-09-16,C141,F007,Metformina,antidiabético,92,0.18,16.56
P8623,2023-02-15,C036,F002,Amoxicilina,antibiótico,87,0.3,26.1
P8624,2024-03-30,C158,F001,Insulina Lantus,hormona,43,22.0,946.0
P8625,2023-06-25,C093,F006,Augmentine,antibiótico,66,0.45,29.7
P8626,2024-07-19,C058,F006,Augmentine,antibiótico,104,0.45,46.8
P8627,2022-01-23,C137,F002,Amoxicilina,antibiótico,19,0.3,5.7
P8628,2021-02-10,C110,F007,Metformina,antidiabético,52,0.18,9.36
P8629,2022-04-25,C020,F006,Augmentine,antibiótico,80,0.45,36.0
P8630,2021-10-10,C198,F005,Paracetamol,analgésico,89,0.15,13.35
P8631,2022-01-13,C098,F006,Augmentine,antibiótico,29,0.45,13.05
P8632,2023-12-26,C007,F002,Amoxicilina,antibiótico,19,0.3,5.7
P8633,2024-10-25,C049,F004,Remdesivir,antiviral,43,400.0,17200.0
P8634,2023-08-18,C140,F007,Metformina,antidiabético,44,0.18,7.92
P8635,2023-03-18,C080,F005,Paracetamol,analgésico,91,0.15,13.65
P8636,2021-01-28,C075,F006,Augmentine,antibiótico,48,0.45,21.6
P8637,2022-03-22,C128,F005,Paracetamol,analgésico,130,0.15,19.5
P8638,2023-11-18,C189,F006,Augmentine,antibiótico,84,0.45,37.8
P8639,2022-09-28,C087,F007,Metformina,antidiabético,36,0.18,6.48
P8640,2023-08-14,C047,F005,Paracetamol,analgésico,61,0.15,9.15
P8641,2024-12-30,C107,F001,Insulina Lantus,hormona,104,22.0,2288.0
